CNPJ;AGENTE;ACAO;RAZAO_SOCIAL;ENDERECO;CIDADE;LATITUDE;LONGITUDE
29346369000132;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;LUIZ_RODOLFO_GEREMIAS_DA_SILVA_22222269881;RUA_PADRE_MACHADO_764_BOSQUE_DA_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6018653;-46.6292262
46914682000149;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;46.914.682_ANTONIO_MARCOS_CARDOSO_NASCIMENTO;RUA_SANTA_CRUZ_2105_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6021299;-46.6185213
44459669000111;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;CONTABIL_JARDIM_ASSESSORIA_LTDA;RUA_STA_CRUZ_2105_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6021299;-46.6185213
36631470000109;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;PATRICK_CITRINI_APOIO_ADMINISTRATIVO_LTDA;RUA_STA_CRUZ_1903_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6022009;-46.6203684
21916308000151;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;JONAS_GOMES_DA_SILVA_39703601880;RUA_AFONSO_CELSO_1221_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6022952;-46.6348634
43861718000185;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;43.861.718_RAFAEL_DIRVAN_MARTINEZ_MEIRA;RUA_SANTA_CRUZ_2187_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
04877080700013;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;PB_MENDES_ASSESSORIA_E_CONSULTORIA;RUA_SANTA_CRUZ_2187_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
43821219000164;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;WALTHER_MASSAHIRO_SUGUIO;RUA_REGINO_ARAGAO_65_VILA_MOINHO_VELHO_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
50275737000195;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;DANIEL_NYELSEN_DA_SILVA_ALVES;RUA_STA_CRUZ_2187_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
45424672000162;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;LUXXUOSO_LTDA;RUA_STA_CRUZ_2187_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
05295185700019;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;TRILHEIROS_BR_COMERCIO_DE_ARTIGOS_ESPORTIVOS_LTDA;RUA_STA_CRUZ_2187_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
53400705000162;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;WE_CONNECT_BRASIL_LTDA;RUA_STA_CRUZ_2187_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
50580567000152;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MIX_TENDENCIAS_LTDA;RUA_STA_CRUZ_2187_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
00374187570001;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;H.A_TECHNOLOGY_LTDA;RUA_STA_CRUZ_2187_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.602409;-46.6176942
37023243000155;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;JULIO_CEZAR_OLIVEIRA_MAURANO;RUA_ITAPEMA_94_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6024822;-46.6277326
29145889000187;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;29.145.889_INGRID_BECHARA_E_GORTZ;AVENIDA_DOUTOR_ALTINO_ARANTES_1118_VILA_CLEMENTINO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6025457;-46.6477663
04012750600018;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;RENT_EVENTOS_SP_LTDA;RUA_DOM_SEBASTIAO_DO_REGO_577_VILA_GUMERCINDO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6026213;-46.6220371
40269256000113;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;40.269.256_MARCOS_VINICIUS_AMANCIO;AVENIDA_DOUTOR_ALTINO_ARANTES_-_ATE_119_-_LADO_IMPAR_29_VILA_CLEMENTINO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6027169;-46.6435847
59594995000109;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;VMV_ADMINISTRADORA_E_SERVICOS_LTDA;RUA_DOM_LUCIO_DE_SOUSA_273_VILA_GUMERCINDO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6031699;-46.622844
45206442000127;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;EDGARD_GONZAGA_DE_OLIVEIRA_SANTOS_LTDA;RUA_JUREIA_724_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6037338;-46.6303354
29702540000107;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;ANA_PAULA_FIORENTINI_14730339851;RUA_LUIS_GOIS_1844_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6037514;-46.6457071
34409257000113;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MARCUS_LEONARDO_SELAU_BRUNO;RUA_LUIS_GOIS_1328_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6037868;-46.6405725
51761729000111;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;51.761.729_CRISTINA_FERREIRA_KAPPEL;RUA_LUIS_GOIS_1694_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6038823;-46.6441809
55357719000176;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;AMERICAN_COLOR_STUDIO_DE_ARTE_LTDA;RUA_LUIS_GOIS_1228_VILA_CLEMENTINO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6039014;-46.6395832
49598517000113;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;49.598.517_PAULO_FRANCISCO_DA_SILVA;RUA_LUIS_GOIS_-_DE_1253_A_1731_-_LADO_IMPAR_1283_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6040036;-46.6417736
37006841000116;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;GIOVANA_ISSA_DOS_SANTOS;RUA_AMERICO_RIBEIRO_76_VILA_GUMERCINDO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6040153;-46.6164085
59732063000185;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;59.732.063_JESSICA_PINHEIRO_DE_ANDRADE;RUA_AMERICO_RIBEIRO_417_VILA_GUMERCINDO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6040392;-46.6196333
04739605600017;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;O_BRAZEIRO_GALETO_NA_BRAZA_LTDA;RUA_LUIS_GOIS_843_J_DA_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.604164;-46.6357661
46477090000107;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MELVIN_JEOVANNY_SANCHEZ_RIVERA;RUA_LUIS_GOIS_993_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6041697;-46.6372912
19370395000142;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MURILO_FERNANDES_21755407823;RUA_AFONSO_CELSO_1460_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6044554;-46.6352025
57308740000107;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;57.308.740_JOAO_VICTOR_CARVALHO_DUGAICH;RUA_LUIS_MAZZAROLO_56_VILA_CLEMENTINO_SAO_PAULO_BRASIL;SAO_PAULO;-23.604522;-46.6452918
53857955000126;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;PULVERIZA_DISTRIBUICAO_E_ASSESSORIA_LTDA;RUA_DAS_ROSAS_753_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6045677;-46.6433907
38332503000137;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;FAPS_ASSESSORIA_FINANCEIRA_E_CONTABIL_LTDA;AVENIDA_SUSANA_91_VILA_GUMERCINDO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6046495;-46.6211753
46991605000192;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;46.991.605_SIMONE_FERNANDES_PERENHA;RUA_VERGUEIRO_6712_VILA_FIRMIANO_PINTO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6047137;-46.6146795
51111841000107;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;51.111.841_JULIANA_BUDOYA;RUA_ITAOCA_79_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6050091;-46.6296005
27514675000105;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;GUILHERME_PAGANELLI_DE_CARVALHO;AVENIDA_JABAQUARA_132_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_JOSE_DO_RIO_PRETO;-23.6051589;-46.637168
27633534000101;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MARILEIDE_CONCEICAO_BARBOSA;RUA_DOS_BOGARIS_128_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.605276;-46.6428498
53255391000151;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;CREDIT_DATA_CONSULTORIA_EM_CIENCIA_DE_DADOS_E_TECNOLOGIA_DA_INFORMACAO_LTDA;RUA_GUAPIACU_296_VILA_CLEMENTINO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6053081;-46.6476046
00272766790001;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;AMILTON_JOAO_TEIXEIRA_MAGALHAES;RUA_DOM_MANUEL_DE_ANDRADE_162_VILA_GUMERCINDO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6053865;-46.6250335
55453354000183;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;55.453.354_LUIS_FELIPE_GARCIA_BRANGI_DE_CARVALHO;AVENIDA_RAMALHO_ORTIGAO_188_VILA_GUMERCINDO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6055811;-46.6214876
01228492500019;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;VAGNER_CARIGNANI_ALVES;RUA_VERGUEIRO_6819_VILA_FIRMIANO_PINTO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6056725;-46.6143038
26361639000196;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;PANIFICADORA_E_CONFEITARIA_NOVA_MEDEIROS_LTDA;RUA_CARAMURU_186_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6057117;-46.6367273
11261652000104;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;M_+_N_PROMOCOES_E_EVENTOS_LTDA;AVENIDA_SENADOR_CASIMIRO_DA_ROCHA_-_ATE_469/0470_412_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6059331;-46.640252
47928069000143;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;QUINTAL_59_LTDA;RUA_DAS_ROSAS_525_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.605969;-46.6417863
40438116000121;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;CARHEAD_ELECTRIC_MECANICA_ELETRICA_E_COMERCIO_DE_ACESSORIOS_PARA_VEICULOS_LTDA;RUA_VERGUEIRO_6871_VILA_FIRMIANO_PINTO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6061965;-46.6140876
26282382000187;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;CAMILA_MARQUES_SANTANNA;RUA_SALVADOR_SIMOES_1413_VILA_DOM_PEDRO_I_SAO_PAULO_BRASIL;SAO_PAULO;-23.6062142;-46.6133375
28945241000122;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;APARECIDA_SHIGUEKO_YAMASHITA;RUA_JACI_90_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6063231;-46.62949
33716728000173;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;EDNA_REDONDO_MARQUES_MORILLA;RUA_SENADOR_CASIMIRO_DA_ROCHA_-_ATE_469/0470_441_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6063357;-46.6400502
44429703000105;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;LETS_NEURODESENVOLVIMENTO_PARA_CRIANCAS_E_ADOLESCENTES_LTDA;RUA_DAS_CAMELIAS_372_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6063681;-46.6426456
33604841000167;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;ADRIANO_AKKARI;RUA_GUARAREMA_0_GUARAREMA_GUARAREMA_BRASIL;SAO_PAULO;-23.6064121;-46.626045
37899680000137;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;CHANDELIER_STORE_LTDA;RUA_GUIRATINGA_403_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6064225;-46.628331
31779512000121;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MARCOS_BATISTA_DA_SILVA;RUA_VERGUEIRO_-_DE_6462_A_7000_-_LADO_PAR_6914_VILA_FIRMIANO_PINTO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6065492;-46.6143272
02606063000111;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;ALBERGUE_DA_JUVENTUDE_PRACA_DA_ARVORE_LTDA;RUA_PAGEU_266_VILA_MARIANA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6065903;-46.6340509
33756138000174;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;GSILVA_DESENVOLVIMENTO_DE_SOFTWARE_LTDA;RUA_DAS_AZALEAS_49_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6068164;-46.6387433
37649899000188;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;NATURAL_VIBE_LTDA;RUA_DOUTOR_FRANCISCO_JOSE_LONGO_181_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6069028;-46.6308657
00189430460001;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;STUDIO_PERONI_LTDA;AVENIDA_DO_CURSINO_504_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6070456;-46.6167011
03396463100018;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;EVANDRO_PINHEIRO_RINALDI_33795953812;RUA_DAS_HORTENSIAS_78_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6074194;-46.6417884
33906467000154;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;33.906.467_VICTORIA_CARDOSO_MENEZES;RUA_GUIRATINGA_-_ATE_609/610_376_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6075628;-46.6290325
02882909000146;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;METAL_CAN_FOTOLITOS_ESPECIAIS_LTDA;RUA_DAS_ORQUIDEAS_259_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6076408;-46.6425724
34575676000125;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;GERMANO_BANARES_JUNIOR_03979835812;RUA_RONDINHA_158_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6079137;-46.6332442
29739731000135;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;DANIEL_DE_ALMEIDA_PRADO_GUIMARAES;RUA_CAIACANGA_92_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6081207;-46.6449333
35967357000128;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;ALESSANDRA_LOBO_OLIVEIRA_SANTOS;RUA_DAS_ROSAS_126_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6082425;-46.6387168
36761191000151;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;SILVIA_BERNDORFER;RUA_APOLONIA_PINTO_15_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6083394;-46.6433153
16579134000149;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;16.579.134_DANIEL_MARTINS_DAMASIO;RUA_DAS_ROSAS_86_VILA_FLORA_BRAGANCA_PAULISTA_BRASIL;BRAGANCA_PAULISTA;-23.6084369;-46.6384963
41535777000138;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;SAFIRA_COMERCIO_DE_UTENSILIOS_DOMESTICOS_LTDA;RUA_CAPAO_DA_SERRA_135_VILA_BRASILIO_MACHADO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6085765;-46.6156215
03363488500013;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;RODRIGO_OLIVEIRA_DE_MELO;AVENIDA_DO_CURSINO_-_ATE_1300_-_LADO_PAR_694_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6086879;-46.6171451
04939238100019;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;49.392.381_SOLANGE_APARECIDA_LUIZ_FERNANDES_BERTOLOZZI;RUA_CORREIA_DE_LEMOS_803_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6089102;-46.6325808
51591149000123;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;51.591.149_JULIANA_NUNES_DO_NASCIMENTO;RUA_PATRICIOS_115_VILA_BRASILIO_MACHADO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6089162;-46.6159091
03820465200011;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;DISTRIBUIDORA_BEBIDAS_DO_BOSQUE_LTDA;AVENIDA_BOTUQUARA_295_BOSQUE_DA_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6089674;-46.6287456
23938331000172;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MARIA_JESUS_MARQUES_RIBEIRO;RUA_ORICANGA_277_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6093557;-46.639691
48146183000184;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;HL_MODELS_AGENCY_LTDA;RUA_GUIRATINGA_779_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6094652;-46.6296577
50531513000105;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;DANILO_EITI_KAJI_SERVICOS_DE_INFORMATICA;RUA_CON_JOSE_NORBERTO_195_VILA_BRASILIO_MACHADO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6097854;-46.61329019
32572476000193;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;KOBA_SOLUCOES_LTDA;RUA_ITAJIBA_153_CHACARA_INGLESA_SAO_PAULO_BRASIL;SAO_PAULO;-23.6099482;-46.6336113
04188070000176;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;SERRALHERIA_LOURENCO_IBATE_LTDA;RUA_IBATE_510_MIRANDOPOLIS_SAO_PAULO_BRASIL;IBATE;-23.610021;-46.6387205
04619243600012;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;SC_ULTRA_COFFEE_LTDA;AVENIDA_DO_CURSINO_912_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6104502;-46.6177141
30992927000116;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;RAFAEL_MIQUIO_YAMADA;RUA_GUAIRA_51_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.610627;-46.6323345
39814708000111;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;GE_ASSESSORIA_EMPRESARIAL_LTDA;RUA_SAMAMBAIA_-_ATE_313/314_180_BOSQUE_DA_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6108429;-46.6246486
13356402000175;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;DOCIE_SOBREMESAS_LTDA;RUA_GUARAU_159_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6108606;-46.6395754
03218622500017;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MARIANA_MONTEIRO_MACHADO;RUA_PERO_NETO_38_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6108628;-46.6385642
20933205000137;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;20.933.205_RENATA_PIRES_DE_CASTRO_AZEVEDO;RUA_BOA_VIZINHANCA_227_VILA_BRASILIO_MACHADO_SAO_PAULO_BRASIL;SAO_PAULO;-23.6112646;-46.6175824
53827000000126;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;POTTEIRA_ARTE_LTDA;RUA_TIQUATIRA_552_BOSQUE_DA_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6112923;-46.62088
05994338000014;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;59.943.380_RUBIA_TIEKO_PEREIRA_UCHIYAMA;AVENIDA_BOSQUE_DA_SAUDE_762_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6115355;-46.6308375
43990107000137;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;43.990.107_NILDO_JESUS_DOS_SANTOS;AVENIDA_BOSQUE_DA_SAUDE_782_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6115696;-46.6306164
54380903000174;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;54.380.903_CASSIA_VERARDI;RUA_LOURENCO_GERALDO_BASTO_53_SAUDE_SAO_PAULO_BRASIL;SAO_PAULO;-23.6116443;-46.6183465
51144653000185;BRENDA_CHRISTINIE_MAPA_DE_OLIVEIRA;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;LUANA_LORENZI_CONSULTORIA_EM_MARKETING_LTDA;RUA_PIRITUBA_82_MIRANDOPOLIS_SAO_PAULO_BRASIL;SAO_PAULO;-23.6118386;-46.6386687
